"sample","location","trap","sizeclass","bodypart","nparts","plate_contents"
"RNMB1_FXBSP3_tag42_G5","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G6","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G7","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G8","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G9","Fengcity","MT",5,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H1","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H10","Fengcity","MT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H11","Fengcity","MT",7,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H12","Fengcity","L/N",6,"body",41,"Feng samples only"
"RNMB1_FXBSP3_tag42_H2","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H3","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H4","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H5","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H6","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H7","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H8","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H9","Fengcity","MT",5,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_A10","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_A11","Fengcity","FIT",2,"leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_A12","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_B10","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_B11","Fengcity","FIT",2,"leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_B12","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C10","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C11","Fengcity","FIT",3,"leg",150,"Feng samples only"
"RNMB2_FXBSP4_tag07_C12","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C9","Fengcity","FIT",1,"leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_D10","Fengcity","FIT",5,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D11","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D12","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D9","Fengcity","FIT",1,"leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_E10","Fengcity","FIT",6,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E11","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E12","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E9","Fengcity","FIT",2,"leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_F10","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_F11","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_F12","Fengcity","FIT",7,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_F9","Fengcity","FIT",3,"leg",150,"Feng samples only"
"RNMB2_FXBSP4_tag07_G10","Fengcity","FIT",1,"leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_G11","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_G12","Fengcity","L/N",5,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_G9","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_H10","Fengcity","FIT",1,"leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_H11","Fengcity","FIT",5,"body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_H12","Fengcity","MT",6,"body",34,"Feng samples only"
"RNMB2_FXBSP4_tag07_H9","Fengcity","FIT",4,"head",50,"Feng samples only"
"RNBC1_NREP10_tag35_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP10_tag35_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP11_tag36_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP12_tag37_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H1",NA,NA,NA,NA,1,NA
